region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
East Asia & Pacific,EAP,Philippines,PHL,2012,national,FIES,national,2012,consumption,3,2003 - 2021,3.75,0.41468091515541083,0.1325349957537936,0.05666113891874934,0.17739800213762713,6.333589484281191,4.381147368234384,0.29322613880203174,0.4222432950678372,0.38825173841008903,0.025459638553216545,0.035928173874871974,0.04416727415996516,0.052910329731082284,0.06327565788800663,0.07613347770897524,0.09327309953126273,0.11812026766547473,0.16134292288562968,0.32938915800151447,0.8974876909881748,19.3925170898438,98032317,2589.13667329437,1901.30335918088,FALSE,micro,survey
East Asia & Pacific,EAP,Philippines,PHL,2012,national,FIES,national,2012,income,3,2003 - 2021,3.75,0.3599811606228643,0.1150728263095769,0.0498955448484238,0.15524497725815176,7.729010779615386,4.9582516085963055,0.3623117303556894,0.46492898331721244,0.43934870489394917,0.021131690950430337,0.0311500761592117,0.03908343401855591,0.04766873257741698,0.05804204786364722,0.07146658165457725,0.08924460301446635,0.11537980239622148,0.16408839962125832,0.3627446317441997,0.8974876909881748,19.3925170898438,98032317,2589.13667329437,1901.30335918088,FALSE,micro,survey
East Asia & Pacific,EAP,Philippines,PHL,2015,national,FIES,national,2015,consumption,3,2003 - 2021,3.75,0.34989659959721464,0.10108970538732703,0.04005607228937445,0.1317002018570986,6.760471550953535,4.843820166221177,0.2670855446370578,0.40351499237449795,0.36555766149661506,0.027040130230737175,0.038025025354247816,0.046455112023320366,0.05545408599587415,0.06579038663935038,0.07848928017158813,0.09521224362679703,0.11916801374017322,0.1598412911704824,0.31452443104744043,0.9602213508693832,19.3925170898438,103031365,2974.29953130009,2155.56077090049,FALSE,micro,survey
East Asia & Pacific,EAP,Philippines,PHL,2015,national,FIES,national,2015,income,3,2003 - 2021,3.75,0.2849254792476328,0.08007657959405315,0.03178585768519996,0.10460572177771599,8.412780199507313,5.607012269215112,0.3307083155104208,0.44550415574075564,0.4065558887537187,0.022903732339245513,0.03350674022500841,0.04171070743314549,0.05052254222625771,0.06090301308789198,0.07343333421305626,0.09075832018250024,0.11612462994562345,0.16089454115168822,0.34924243919557496,0.9602213508693832,19.3925170898438,103031365,2974.29953130009,2155.56077090049,FALSE,micro,survey
East Asia & Pacific,EAP,Philippines,PHL,2018,national,FIES,national,2018,consumption,3,2003 - 2021,3.75,0.2856494072955773,0.07346653999169488,0.026757253553597222,0.09316485539787513,7.049608328525613,5.2931691628820365,0.2338587797385687,0.3781170617937848,0.32892213593725084,0.0294777690769664,0.04111899167836786,0.04999552545102999,0.059162035949957253,0.0694477296286111,0.08153871285744446,0.09688315133617859,0.11862955200559744,0.15563360372137536,0.29811292829445546,1.053093478168981,19.3925170898438,108568836,3439.10354644511,2456.34378360979,FALSE,micro,survey
East Asia & Pacific,EAP,Philippines,PHL,2018,national,FIES,national,2018,income,3,2003 - 2021,3.75,0.19674561836944096,0.04707153852619361,0.016666557222366107,0.05933048900793566,9.277228032511493,6.444689538084493,0.29629152044445073,0.4227357856355859,0.3687395887072669,0.025349460137625363,0.03647097366025821,0.04495075678212311,0.05393395262618293,0.06388933352702242,0.07598327550999462,0.0919660781323205,0.11527161404520297,0.15684008201999355,0.3353444735592779,1.053093478168981,19.3925170898438,108568836,3439.10354644511,2456.34378360979,FALSE,micro,survey
East Asia & Pacific,EAP,Philippines,PHL,2021,national,FIES,national,2021,consumption,3,2003 - 2021,3.75,0.3157790433293674,0.08654259510180913,0.033837516579412794,0.11256401239092693,6.556416667071379,4.976315438578969,0.22864214661187723,0.3726846711499847,0.3191032568415498,0.029084184228931255,0.04188789463163133,0.051230816415761674,0.060460594407289306,0.07044736783804373,0.08214968620629198,0.09726037911900848,0.11864244279785996,0.15458821227997332,0.2942484220752227,1.147448817752242,19.3925170898438,113880328,3327.68081556031,2378.26425710569,FALSE,micro,survey
East Asia & Pacific,EAP,Philippines,PHL,2021,national,FIES,national,2021,income,3,2003 - 2021,3.75,0.1915799224486563,0.04607812914640875,0.016399070621613245,0.058164421552269904,8.820403521354061,6.2779149212908205,0.27326924526067337,0.4067906822188868,0.34707823110662384,0.02677045967352208,0.038700716404645674,0.04750176544913097,0.05614399064487513,0.06572965087384425,0.07744826265439478,0.09270096333746825,0.11489365440120658,0.15506813320162938,0.3250424033592898,1.147448817752242,19.3925170898438,113880328,3327.68081556031,2378.26425710569,FALSE,micro,survey
East Asia & Pacific,EAP,Papua New Guinea,PNG,1996,national,HIES,national,1996,consumption,0,1996,3.75,0.7671333013636308,0.40978901683104985,0.2623674425963804,0.700929146277229,3.030928553968894,2.004494387415724,0.36040629419962267,0.4577135256104663,0.4552011706465622,0.018756662977325034,0.02985890473343787,0.03897653546238744,0.04865424373498521,0.06020457083721961,0.07472034862174781,0.09427398678526033,0.11971566715120208,0.17014545170640993,0.3446936279900258,0.2346383958238618,2.69993276111688,4785895,2506.3924059468,,FALSE,micro,survey
East Asia & Pacific,EAP,Papua New Guinea,PNG,2009,national,HIES,national,2009.67,consumption,1,2009,3.75,0.6894898028058725,0.32801442986911256,0.19667282173598158,0.5377325212952045,3.4707556014011898,2.6180223724091656,0.30732369189023045,0.41850788293571395,0.3810107881713811,0.01869536649335564,0.03202199289738306,0.04411677286828084,0.05577525360413432,0.06855181815911118,0.08305414690012028,0.099866366656785,0.12453846477278596,0.16338042604615377,0.3099993916018894,0.6827185304354639,2.69993276111688,7358890,2016.19337949471,,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,1985,national,HBS,national,1985,income,0,1985 - 1999,3.75,0.006873547363281248,0.0024177920081687627,0.0019053514619078449,0.002105236731650865,14.409339413330528,13.019569496260914,0.11042296043940503,0.25164966209002493,0.20728675727411008,0.04118578118662584,0.05718977714387934,0.06713117569839486,0.07629294926137531,0.08555195919048475,0.09547694308688282,0.10676542850948778,0.12072478607857462,0.14103262757986468,0.20864857226443,0.0013499594642017,1.84225642681122,37201885,4961.831966881412,,FALSE,group,survey
Europe & Central Asia,ECA,Poland,POL,1986,national,HBS-LIS,national,1986,income,0,1985 - 1999,3.75,0.019970176713938973,0.004277936517754826,0.0014754749005502152,0.005351218082930268,14.728813837147857,13.256217276530192,0.13441587503579175,0.27984542024924997,0.23359391675456373,0.03367243481375705,0.05135491814408068,0.06360751845275969,0.07428160528912933,0.0846660759914925,0.09564102868474972,0.10776338261018109,0.12336431438542661,0.14740723179104454,0.21824148983737846,0.0015733773258773,1.84225642681122,37456119,5103.652037099873,,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,1987,national,HBS,national,1987,income,0,1985 - 1999,3.75,0.005836157226562499,0.0019067467404988662,0.0013661663983183109,0.001719340351221458,14.71886262244201,13.269028100603457,0.10804301677093318,0.25525127787594304,0.20918386031863315,0.041104894793790925,0.055606494200981404,0.06669311766919744,0.07631960563003798,0.08550553059311633,0.09505151103982307,0.10593508436791138,0.11996005874047055,0.14222478823279816,0.21159891473187276,0.0019884189689133,1.84225642681122,37668045,5194.568679559443,,FALSE,group,survey
Europe & Central Asia,ECA,Poland,POL,1989,national,HBS,national,1989,income,0,1985 - 1999,3.75,0.0024798950195312496,0.0011156499370919895,0.0010928902946843455,6.533764382068352e-4,21.144057267425826,18.880189742746595,0.12346120334535295,0.2689247240566751,0.2275320658680169,0.038528689195565326,0.05389313622748334,0.06423751541606246,0.07402673895557688,0.08405893448826798,0.09489356781813785,0.10725393044084486,0.12252230764186367,0.14459364447962608,0.21599153533657156,0.0095373653250018,1.84225642681122,37961529,5558.891719714196,,FALSE,group,survey
Europe & Central Asia,ECA,Poland,POL,1992,national,HBS-LIS,national,1992,income,0,1985 - 1999,3.75,0.009802827989452196,0.0026149655904958106,0.0013385572323577823,0.003943942782362289,16.23363748931062,14.072983700489988,0.14406498983276494,0.2929856291374624,0.246572418233501,0.03568185800232062,0.051132529993160335,0.061213915972343255,0.0708712697799245,0.08125075249864455,0.09217347067799714,0.10511710480507847,0.12245877359092838,0.14792489589447722,0.23217542878512465,0.1645051097639465,1.84225642681122,38363667,4840.16858550087,,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,1993,national,HBS,national,1993,consumption,1,1993 - 1996,3.75,0.04647744140625,0.0068404903417676535,0.0017561017040042814,0.00803131857994585,9.499834174834092,8.503297106410539,0.11672941760934964,0.2669889851729618,0.23692283509149062,0.03942846950769047,0.05241974535697602,0.06355039026985704,0.07389326320888673,0.08419625947697401,0.09519238951608727,0.10789474486783407,0.12421758811956907,0.1492548104265803,0.20995233924954504,0.2253130369316045,1.84225642681122,38461408,5008.34908919128,,FALSE,group,survey
Europe & Central Asia,ECA,Poland,POL,1995,national,HBS-LIS,national,1995,income,0,1985 - 1999,3.75,0.05495731640876731,0.01833773918729005,0.009808810609961402,0.030545507097893106,13.350974424254774,11.180628865701411,0.2188151551065699,0.3464472110732787,0.28243584927181564,0.024902601090314478,0.042967640893077044,0.055449416182185865,0.06666543466231842,0.0777361726935332,0.09001643227986339,0.10402106254070437,0.12203581158135851,0.15059393126825005,0.2656114968083938,0.3834020891095178,1.84225642681122,38594998,5628.44623895876,3441.85294342635,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,1996,national,HBS,national,1996,consumption,1,1993 - 1996,3.75,0.2412626953125,0.05557387640195241,0.019195677678625123,0.06987042627643233,6.645345155932791,5.431076713900484,0.18064148086595103,0.326554204897728,0.26539825636271946,0.034512868111749376,0.04776953595076683,0.0572388868718761,0.06654218452056274,0.07643355962331475,0.08755640749246818,0.1008669520304677,0.1183443172638256,0.14592418798019102,0.2648111001547777,0.4592964134891171,1.84225642681122,38624370,5968.11435672164,3746.45858903221,FALSE,group,survey
Europe & Central Asia,ECA,Poland,POL,1998,national,HBS,national,1998,consumption,2,1998 - 2019,3.75,0.011630827187246265,0.0018480891696830183,4.562603323456708e-4,0.0021415562335234273,14.652021664189684,12.05111599081147,0.17296778206965188,0.3231873908220788,0.2679952703894893,0.03384653271646937,0.04771252094175496,0.05769007170928367,0.06710214911091633,0.07695484705406752,0.0883214426596553,0.10180448585804219,0.11972635512346969,0.14803806534436104,0.2588035294819917,0.5890045453757853,1.84225642681122,38663481,6641.0853123273,4223.04507519452,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,1999,national,HBS-LIS,national,1999,income,0,1985 - 1999,3.75,0.022469953096417496,0.007062670112530891,0.0039010914228979616,0.011976477159778584,15.990859340272175,13.673615041745952,0.18397013846298924,0.32289156376609096,0.26539184073814914,0.02913974892003121,0.046266633781169936,0.058029991217683236,0.0688186068039007,0.07963764001054119,0.0913754680906797,0.10506562558977156,0.12228570197719907,0.14898327261099553,0.25039731099802587,0.6311423966535724,1.84225642681122,38660271,6950.79773500139,4459.54493725912,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,1999,national,HBS,national,1999,consumption,2,1998 - 2019,3.75,0.013919548855790465,0.002177865210622865,5.842896427417244e-4,0.0025721048749770166,14.4133486865407,11.849853488415318,0.1751759298555585,0.3259037040527716,0.27526476593767535,0.03326497718999319,0.04687110362267782,0.057045854613023195,0.06665050059148883,0.07665196030794469,0.0883704108509486,0.10237524409781623,0.12076546196474708,0.14976495343581686,0.25823953332554683,0.6311423966535724,1.84225642681122,38660271,6950.79773500139,4459.54493725912,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2000,national,HBS,national,2000,consumption,2,1998 - 2019,3.75,0.01675742167218544,0.003010006096213153,9.064994939212785e-4,0.0036571137897192245,14.412837870340622,11.857032084108601,0.18053076673983875,0.32965536943109286,0.275471030316954,0.03232030545935266,0.04635702941773283,0.05668057864645999,0.06642642231747398,0.07673256977906817,0.08823043573859568,0.10214099503103735,0.12065706419113137,0.14958175961446085,0.26087283980468823,0.6936266133738944,1.84225642681122,38258629,7344.12076059522,4633.57362580016,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2001,national,HBS,national,2001,consumption,2,1998 - 2019,3.75,0.01905059763689162,0.0032801063789551074,9.349996405597607e-4,0.0039362780194709835,14.230324566363143,11.701389390628178,0.1787697651731707,0.3284902632204436,0.2799994938246651,0.03202774719178141,0.04639461821953538,0.05665237999505353,0.06635775595804372,0.07676384466111269,0.08841120589879775,0.1028399562943263,0.12166747561289704,0.1513447316606632,0.2575402845077882,0.7311402464046133,1.84225642681122,38248076,7438.60343541903,4726.06689838721,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2002,national,HBS,national,2002,consumption,2,1998 - 2019,3.75,0.020785643134113383,0.0033968997781442366,8.612820838416218e-4,0.003961402785118121,14.353324914455976,11.589421592816901,0.19189764716024477,0.34050205917709053,0.2897160195953764,0.031102167117139923,0.044945830322507124,0.055155595176959255,0.06494555955755266,0.07512864797733348,0.0870299104007155,0.1016037145671283,0.12098775472221313,0.15181760379446296,0.2672832163639861,0.7450705194674425,1.84225642681122,38230364,7593.55965522649,4913.74754741604,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2003,national,HBS,national,2003,consumption,2,1998 - 2019,3.75,0.015150599048678114,0.0022806464407334167,5.895903993858788e-4,0.002669646262471811,15.857880539592076,12.691803023124862,0.20192529814170096,0.3491133370312772,0.3031073608115274,0.02978537723792623,0.04302564725771905,0.05362154060619245,0.06387669298772547,0.07449853324462688,0.0864187339065669,0.10198378475582603,0.12234160412501921,0.1545417360971889,0.26990634978123196,0.7501571456217487,1.84225642681122,38204570,7864.51826399203,4981.81657936349,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2004,national,HBS,national,2004,consumption,2,1998 - 2019,3.75,0.017587964084102292,0.003062996252274397,8.785460808276167e-4,0.003671336871065006,16.538436922272652,13.2105917207317,0.20937065147367925,0.3542606082528734,0.3140627158888485,0.028440195228829734,0.04239199189142498,0.05256908851555572,0.06281679467161655,0.0739401786874338,0.086593365025595,0.10263860883014858,0.1237198151434914,0.15680841060294115,0.27008155140296075,0.7755323101349305,1.84225642681122,38182222,8261.2274414471,5201.61187450135,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2004,national,EU-SILC,national,2004,income,3,2004 - 2019,3.75,0.05196538097341655,0.020817605438750168,0.012652776651435946,0.03229342910076033,17.314823720423245,14.032857987967049,0.269176614078627,0.3802550912345565,0.32644468270036064,0.019376146823867495,0.037544469406504466,0.050229058801303336,0.06204790631938428,0.07456409402156969,0.08826863261172851,0.10404283253098151,0.12474494215819854,0.15701852539847616,0.282163391927981,0.7755323101349305,1.84225642681122,38182222,8261.2274414471,5201.61187450135,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2005,national,HBS,national,2005,consumption,2,1998 - 2019,3.75,0.019385860141033474,0.0037249078096783083,0.001148413143652856,0.0045371569968954435,14.825580721490528,11.922347142648585,0.19762093077261983,0.3449257930325508,0.29624458881462934,0.030675501863587803,0.0444182897110927,0.054187535184060234,0.06400698797145746,0.0746969922295107,0.08684275963458937,0.10195596924597966,0.12144643730089677,0.15208118318182606,0.2696883436769997,0.7924684085631682,1.84225642681122,38165445,8554.69389731032,5295.72780292156,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2005,national,EU-SILC,national,2005,income,3,2004 - 2019,3.75,0.029962617502168987,0.009897133113734578,0.005301931168737411,0.014909202574464767,18.33641103385427,15.063584296253376,0.2277170834119409,0.3580898612609068,0.3111599111396521,0.02369592246056259,0.04056816675107245,0.052561095874697455,0.06411956285029316,0.07611114719145315,0.08929421678147897,0.10491324348161801,0.12465235528083685,0.15607278324548024,0.2680115060825087,0.7924684085631682,1.84225642681122,38165445,8554.69389731032,5295.72780292156,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2006,national,HBS,national,2006,consumption,2,1998 - 2019,3.75,0.012264891109415527,0.0018615086077973157,4.835157467599747e-4,0.002177439812909131,15.776737480105103,12.801531200731528,0.18753910033564833,0.3370911610510996,0.2900074601906022,0.031605417632163714,0.04517513909423635,0.05518051773862785,0.06496740672517695,0.07569740955924573,0.0874950993693211,0.10229778035076093,0.12175926980659546,0.1522371117865038,0.2635848479373585,0.8026491763050358,1.84225642681122,38141267,9084.94921446234,5548.3588210011,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2006,national,EU-SILC,national,2006,income,3,2004 - 2019,3.75,0.01978911480917201,0.006956426417571861,0.004069986428900632,0.009884868220626543,19.606793782142802,16.300283131284502,0.21217248600973082,0.3466876345287375,0.2916737781144665,0.025564766653043237,0.042849520204793365,0.05495766807227166,0.06589361864524011,0.076770229227244,0.08943304855852457,0.103964910864493,0.12331233759884941,0.15317827895534442,0.2640756212201971,0.8026491763050358,1.84225642681122,38141267,9084.94921446234,5548.3588210011,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2007,national,HBS,national,2007,consumption,2,1998 - 2019,3.75,0.007477566838704143,0.0012554171473669632,3.452005318765738e-4,0.001494208548877265,16.756744589484217,13.648479073677223,0.18546795552471068,0.33508938906871244,0.28275664857311195,0.0320280355505069,0.0456256225285491,0.0558664079896328,0.06544963883832988,0.07591958355519804,0.08753660991730683,0.10177946004406024,0.1204772927631792,0.1507718183662382,0.2645455304469674,0.8223842169221253,1.84225642681122,38120560,9731.76945440355,5868.51563219967,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2007,national,EU-SILC,national,2007,income,3,2004 - 2019,3.75,0.013619353284401815,0.005053529548728559,0.0032182556723390106,0.0080457811886143,22.032725375633373,18.243530106689064,0.20381192990848038,0.34002685090935447,0.2820464832665294,0.02742326799226076,0.044218413210063603,0.05621799536374347,0.06656588180910666,0.07717949128126922,0.08917266484947878,0.10335010292636337,0.12198906071003718,0.15034506453120278,0.2635380573264757,0.8223842169221253,1.84225642681122,38120560,9731.76945440355,5868.51563219967,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2008,national,HBS,national,2008,consumption,2,1998 - 2019,3.75,0.005494213043667493,8.53668833328675e-4,2.0487111250745417e-4,9.850069247812892e-4,17.955470614244263,14.57584608644246,0.18829862077946935,0.33717042042058165,0.2811530076945698,0.03196110011624966,0.04551686739962652,0.05562586251209198,0.06543265358558603,0.07582849276697495,0.08722888195437922,0.10119569452171046,0.11972732660269092,0.15027409106646383,0.26720902947423886,0.8566362910947195,1.84225642681122,38125759,10139.1191437268,6262.07908689371,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2008,national,EU-SILC,national,2008,income,3,2004 - 2019,3.75,0.008070926271568798,0.0022718172148050446,0.0010806405199383197,0.003013576848343654,23.75744567471629,19.8724900394774,0.1947059049967937,0.3348584794513405,0.27600298181963184,0.028019042072155734,0.04514156152690882,0.05690738619474771,0.0671169946912431,0.07767353641868899,0.08985026982127253,0.10390583560024352,0.12200553073206677,0.14850033129148188,0.2608795116511954,0.8566362910947195,1.84225642681122,38125759,10139.1191437268,6262.07908689371,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2009,national,HBS,national,2009,consumption,2,1998 - 2019,3.75,0.004987866004923141,7.110303285197458e-4,1.7777569690651364e-4,8.265728203515626e-4,18.279748645390594,14.805614627624031,0.1862333090401218,0.3357808903813624,0.2822585911717048,0.03235499397374409,0.045933094671948053,0.0558799160576712,0.06531731119705281,0.07547412802445805,0.08701129860683504,0.10110371638453852,0.1203424623365481,0.15073767244012903,0.2658454063070851,0.889149029580119,1.84225642681122,38151603,10419.2148703063,6473.45126697709,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2009,national,EU-SILC,national,2009,income,3,2004 - 2019,3.75,0.010903008740990353,0.003423251209059267,0.0017038921293879735,0.004590026948660573,24.16070713264933,20.32052429033866,0.19405765091411534,0.33356019361684974,0.27511722085336954,0.02788997243136111,0.04475982762432679,0.05672876955486393,0.06770823621828195,0.07829235984569208,0.09023209968837509,0.10378375872652507,0.1217734564355567,0.15063940859885383,0.258192110876177,0.889149029580119,1.84225642681122,38151603,10419.2148703063,6473.45126697709,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2010,national,HBS,national,2010,consumption,2,1998 - 2019,3.75,0.004790446088858979,7.212412803171798e-4,1.583884753163034e-4,8.186441539527957e-4,18.437454508824743,15.04459048167525,0.1819810588918877,0.33218833605846676,0.28166623211060354,0.03229012295076682,0.0463359652267072,0.056132056053829676,0.06570704558434437,0.07598834043687566,0.08767297968842352,0.10189142117189826,0.12056900250750657,0.15150513919145714,0.26190792718818945,0.9120952478175842,1.84225642681122,38042794,10755.6564372745,6681.56591585209,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2010,national,EU-SILC,national,2010,income,3,2004 - 2019,3.75,0.012070762206472987,0.0038958589548445132,0.0019957104906261507,0.005149124959063387,24.647668599282728,20.801729974754018,0.19370431686961803,0.3321521740869052,0.2722505454944792,0.02790136103527677,0.04510367380460249,0.056885429806398755,0.06774834596924234,0.07885365353536067,0.09046598230797892,0.10417906635733581,0.12185332314335673,0.14907521369038268,0.25793395035005173,0.9120952478175842,1.84225642681122,38042794,10755.6564372745,6681.56591585209,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2011,national,HBS,national,2011,consumption,2,1998 - 2019,3.75,0.005846321251955347,7.970492913871567e-4,1.9499617594454316e-4,9.269342652685219e-4,18.172450334287376,15.05308194215299,0.17779458475493898,0.3277634344074294,0.27598744900375966,0.0324965075106663,0.04636270127538946,0.056597075339168135,0.06646540141795365,0.07704697752421627,0.08889633152856458,0.1025944994580828,0.12092051268415982,0.15011834695954585,0.25850164630224914,0.9507626390276864,1.84225642681122,38063255,11291.9035865592,6838.46411651505,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2011,national,EU-SILC,national,2011,income,3,2004 - 2019,3.75,0.009768181462181802,0.0035417932357720643,0.001996373993776643,0.005540403103141859,24.836989422123956,21.00653951422967,0.19308544668081526,0.33181042913138703,0.2768724592576451,0.02772570050033669,0.0448682269045757,0.056590524471181916,0.06755459765008215,0.07884249734554641,0.0909514254318986,0.10477178282681954,0.12264197430009749,0.15072101564245488,0.2553322549270084,0.9507626390276864,1.84225642681122,38063255,11291.9035865592,6838.46411651505,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2012,national,HBS,national,2012,consumption,2,1998 - 2019,3.75,0.004727568350566415,7.004371077674392e-4,1.918111982871968e-4,8.312945391358889e-4,18.062854276808924,14.93152483501309,0.17293139985485254,0.32391277152744147,0.27316946129186825,0.033131992664060014,0.04716836700724432,0.057241413599018715,0.06689717385726779,0.07715476069256291,0.0886506026767368,0.10237022399371848,0.12078365142856534,0.15033319908773213,0.2562686149930893,0.9846133333945702,1.84225642681122,38063164,11466.4159300003,6898.42648008389,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2012,national,EU-SILC,national,2012,income,3,2004 - 2019,3.75,0.007965391908506656,0.0027271227829976452,0.001482468122460261,0.004400811627801052,24.711399450494195,20.96432009339203,0.19032842592831448,0.3302033788050839,0.27676339241994835,0.027738408312221005,0.04473157605724512,0.05667985448902786,0.06789320958157222,0.07915930731123105,0.09114805122325353,0.10509551995342165,0.12349525421668067,0.15103735453334843,0.2530214643219979,0.9846133333945702,1.84225642681122,38063164,11466.4159300003,6898.42648008389,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2013,national,HBS,national,2013,consumption,2,1998 - 2019,3.75,0.0043358634350682875,5.757346633580164e-4,1.1659294005275622e-4,6.472158891769824e-4,18.26254901729239,15.067271897508197,0.17528775110234046,0.32549520358931183,0.27704447005141675,0.032746345580028154,0.04668308685809496,0.056866220975540116,0.06677587700753057,0.07703904779344317,0.08878663690198046,0.10315037936228649,0.12139103360263631,0.1503557539190673,0.2562056179994031,0.9943804739580148,1.84225642681122,38040196,11571.6148487478,6897.07530159003,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2013,national,EU-SILC,national,2013,income,3,2004 - 2019,3.75,0.009791555085026573,0.003973830970436181,0.0022614708947494362,0.006258559276790876,25.32070793673057,21.535350261168823,0.19350591289496985,0.3313746288283741,0.27792136026571607,0.027375462929739348,0.044901456481325486,0.05676347270515163,0.06747606860772523,0.07871962233167767,0.09123554707463521,0.10498138865875967,0.12357236948631456,0.15129404900412402,0.25368056272055184,0.9943804739580148,1.84225642681122,38040196,11571.6148487478,6897.07530159003,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2014,national,HBS,national,2014,consumption,2,1998 - 2019,3.75,0.004468615513331152,6.423074986630803e-4,1.3033778015887382e-4,7.223310312436363e-4,18.51485742433361,15.504075916857957,0.17025076876605413,0.32080153845980164,0.2722331181908691,0.03298622087492973,0.04688069366909197,0.05725673261416217,0.06742555853780341,0.07808070189719957,0.08978173123588595,0.10358365593746793,0.12194973778959056,0.15024127863119274,0.2518136888126773,0.9949156702280774,1.84225642681122,38011735,12024.6095070994,7124.64197313992,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2014,national,EU-SILC,national,2014,income,3,2004 - 2019,3.75,0.011919724839438118,0.004107184701394988,0.0022052012857557523,0.006570457546281644,26.02775792195408,22.29430952587778,0.19123411484131173,0.3282449205947433,0.26988345063856073,0.02722297474429924,0.04526529552625207,0.057535049341989344,0.0684512505860147,0.0796196621820841,0.0912521033252956,0.1045765894895016,0.12285103217022064,0.15163304792953103,0.25159299470481655,0.9949156702280774,1.84225642681122,38011735,12024.6095070994,7124.64197313992,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2015,national,HBS,national,2015,consumption,2,1998 - 2019,3.75,0.0033121288981784124,4.0925547383736835e-4,7.741646204108961e-5,4.5549829336174585e-4,18.881311840755888,15.769632205102834,0.16697867655977489,0.31823528873668505,0.27074126888905403,0.03347134747150581,0.047681422446374806,0.05778318749089184,0.06750944381970736,0.07790681044611691,0.08962471342389788,0.10349643646803847,0.12142992939907749,0.15050398619577865,0.2505927228386159,0.9862188526174132,1.84225642681122,37986412,12560.051419682,7399.73201822371,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2015,national,EU-SILC,national,2015,income,3,2004 - 2019,3.75,0.008633669927992584,0.003818716601642534,0.0024195027932525596,0.005578767586296241,27.364182651353087,23.809602939273116,0.18071646740374353,0.3175153504078029,0.2636471996949397,0.02779471844300808,0.046244891148314204,0.05873263145343817,0.06965765905176396,0.08150378184923071,0.09304807764519046,0.10638751202871388,0.12405853494345886,0.15024488351801424,0.24232730991886242,0.9862188526174132,1.84225642681122,37986412,12560.051419682,7399.73201822371,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2016,national,HBS,national,2016,consumption,2,1998 - 2019,3.75,0.0013750432821623864,1.4367018366432774e-4,3.311207405313197e-5,1.6777681640782157e-4,19.745011772603064,16.579114039132673,0.15587582312506743,0.30796347614063246,0.2584677709061871,0.03560960233089838,0.04938595958528061,0.05932297646268958,0.06875960667131786,0.07869013389920468,0.08973783022138132,0.103041116606512,0.12078042976355302,0.14852197396334132,0.24615037049582522,0.9796628200869996,1.84225642681122,37970087,12936.5732568387,7676.64003540308,FALSE,micro,survey
